,Country,Job Title,Gender,Quantity,Percentage
1590,Italy,Databases Software Consultant,Male,1,1%
1591,Italy,Datastage Developer,Female,1,1%
1592,Italy,Director of Data Operations,Female,2,2%
1593,Italy,Director of Data Operations,Male,6,6%
1594,Italy,Electronic Data Interchange System Developer (EDI System Developer),Male,6,6%
1595,Italy,Electronic Data Processing Auditor (EDP Auditor),Female,4,4%
1596,Italy,Electronic Data Processing Auditor (EDP Auditor),Male,4,4%
1597,Italy,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Female,3,3%
1598,Italy,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Male,5,5%
1599,Italy,Field Artillery Automated Tactical Data System Specialist,Female,1,1%
1600,Italy,Field Artillery Automated Tactical Data System Specialist,Male,1,1%
1601,Italy,Field Traffic Data Technician,Male,1,1%
1602,Italy,Flight Data Technician,Female,2,2%
1603,Italy,Flight Data Technician,Male,1,1%
1604,Italy,Flight Test Data Acquisition Technician,Female,1,1%
1605,Italy,GPS Field Data Collector (Global Positioning System Field Data Collector),Male,1,1%
1606,Italy,Geographic Information Systems Data Administrator (GIS Data Administrator),Female,2,2%
1607,Italy,Geographic Information Systems Data Administrator (GIS Data Administrator),Male,3,3%
1608,Italy,Geographic Information Systems Data Manager (GIS Data Manager),Female,2,2%
1609,Italy,Geographic Information Systems Data Manager (GIS Data Manager),Male,4,4%
1610,Italy,Geographic Information Systems Data Specialist (GIS Data Specialist),Female,3,3%
1611,Italy,Geographic Information Systems Data Specialist (GIS Data Specialist),Male,5,5%
1612,Italy,Geographic Information Systems Database Administrator (GIS Database Administrator),Female,4,4%
1613,Italy,Geographic Information Systems Database Administrator (GIS Database Administrator),Male,8,8%
1614,Italy,Head of Information Systems and Data Processing,Female,1,1%
1615,Italy,Head of Information Systems and Data Processing,Male,4,4%
1616,Italy,Health Data Analyst,Male,3,3%
1617,Italy,Internet Database Specialist,Female,4,4%
1618,Italy,Internet Database Specialist,Male,7,7%
1619,Italy,Marketing Database Analyst,Female,1,1%
1620,Italy,Micro Computer Data Processor,Female,1,1%
1621,Italy,Micro Computer Data Processor,Male,1,1%
1622,Italy,Naval Tactical Data System--Combat Information Center Officer,Male,1,1%
1623,Italy,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",Female,1,1%
1624,Italy,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",Male,3,3%
1625,Italy,"Naval Tactical Data System--Combat Information Center Watch Officer, General",Male,2,2%
1626,Italy,Not working,Female,236,244%
1627,Italy,Not working,Male,210,217%
1628,Italy,"Operations Officer, Afloat (Naval Tactical Data Systems)",Female,1,1%
1629,Italy,"Operations Officer, Afloat (Naval Tactical Data Systems)",Male,2,2%
1630,Italy,Oracle Database Administrator (Oracle DBA),Female,2,2%
1631,Italy,Oracle Database Administrator (Oracle DBA),Male,2,2%
1632,Italy,SCADA Operator (Supervisory Control and Data Acquisition Operator),Male,1,1%
1633,Italy,SCADA Technician (Supervisory Control and Data Acquisition Technician),Female,1,1%
1634,Italy,SCADA Technician (Supervisory Control and Data Acquisition Technician),Male,1,1%
1635,Italy,SQL Database Administrator,Female,2,2%
1636,Italy,SQL Database Administrator,Male,7,7%
1637,Italy,Scientific Database Curator,Female,2,2%
1638,Italy,Scientific Database Curator,Male,1,1%
1639,Italy,Survey Data Technician,Female,1,1%
1640,Italy,Voice and Data Technician,Female,1,1%
1641,Italy,Voice and Data Technician,Male,2,2%
1642,Italy,Weight in Motion Field Data Collection Technician,Male,2,2%
1643,Lithuania,Automatic Data Processing Planner (ADP Planner),Male,2,2%
1644,Lithuania,Clinical Data Management Associate Director,Male,1,1%
1645,Lithuania,Data Communications Software Consultant,Female,2,2%
1646,Lithuania,Data Entry Specialist,Female,1,1%
1647,Lithuania,Data Operations Director,Male,1,1%
1648,Lithuania,Data Processing Auditor,Female,1,1%
1649,Lithuania,Data Processing Systems Project Planner,Female,1,1%
1650,Lithuania,Data Security Administrator,Female,1,1%
1651,Lithuania,Data Warehouse Architect,Male,1,1%
1652,Lithuania,Data Warehouse Specialist,Male,1,1%
1653,Lithuania,Database Administration Manager,Female,1,1%
1654,Lithuania,Database Design Analyst,Female,1,1%
1655,Lithuania,Database Designer,Male,1,1%
1656,Lithuania,Database Management System Specialist (DBMS Specialist),Male,1,1%
1657,Lithuania,Database Manager,Male,1,1%
1658,Lithuania,Database Security Administrator,Male,1,1%
1659,Lithuania,Database Specialist,Male,1,1%
1660,Lithuania,Databases Software Consultant,Male,2,2%
1661,Lithuania,Director of Data Operations,Male,1,1%
1662,Lithuania,Electronic Data Processing Auditor (EDP Auditor),Male,2,2%
1663,Lithuania,Internet Database Specialist,Male,1,1%
1664,Lithuania,Maintenance Data Analyst,Male,1,1%
1665,Lithuania,Not working,Female,9,9%
1666,Lithuania,Not working,Male,12,12%
1667,Lithuania,Oracle Database Administrator (Oracle DBA),Male,1,1%
1668,Lithuania,SQL Database Administrator,Male,1,1%
1669,Lithuania,Voice and Data Technician,Male,1,1%
1670,Luxembourg,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Female,1,1%
1671,Luxembourg,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Male,1,1%
1672,Luxembourg,Data Communications Software Consultant,Female,1,1%
1673,Luxembourg,Data Conversion Operator,Male,1,1%
1674,Luxembourg,Data Processing Auditor,Female,1,1%
1675,Luxembourg,Data Storage Specialist,Male,1,1%
1676,Luxembourg,Database Design Analyst,Male,1,1%
1677,Luxembourg,Database Security Administrator,Female,1,1%
1678,Luxembourg,Geographic Information Systems Database Administrator (GIS Database Administrator),Male,1,1%
1679,Luxembourg,Not working,Male,2,2%
1680,Latvia,Clinical Data Manager,Male,1,1%
1681,Latvia,Data Analyst,Male,1,1%
1682,Latvia,Data Architect,Male,1,1%
1683,Latvia,Data Base Design Analyst,Female,1,1%
1684,Latvia,Data Communications Analyst,Male,1,1%
1685,Latvia,Data Conversion Operator,Male,1,1%
1686,Latvia,Data Coordinator,Male,1,1%
1687,Latvia,Data Operations Director,Male,1,1%
1688,Latvia,Data Processing Clerk,Female,1,1%
1689,Latvia,Data Processing Manager,Female,1,1%
1690,Latvia,Data Processing Systems Project Planner,Male,1,1%
1691,Latvia,Data Systems Manager,Male,1,1%
1692,Latvia,Data Warehouse Architect,Male,1,1%
1693,Latvia,Data Warehousing Engineer,Female,1,1%
1694,Latvia,Data Warehousing Engineer,Male,1,1%
1695,Latvia,Data Warehousing Manager,Female,1,1%
1696,Latvia,Data Warehousing Specialist,Male,1,1%
1697,Latvia,Database Administration Associate,Male,1,1%
1698,Latvia,Database Design Analyst,Male,1,1%
1699,Latvia,Databases Computer Consultant,Male,1,1%
1700,Latvia,Director of Data Operations,Male,1,1%
1701,Latvia,Head of Information Systems and Data Processing,Male,1,1%
1702,Latvia,Not working,Female,7,7%
1703,Latvia,Not working,Male,6,6%
1704,Latvia,Weight in Motion Field Data Collection Technician,Male,1,1%
1705,Malta,Data Scientist,Male,1,1%
1706,Malta,Database Coordinator,Female,1,1%
1707,Malta,Database Coordinator,Male,1,1%
1708,Malta,Geographic Information Systems Data Administrator (GIS Data Administrator),Male,1,1%
1709,Malta,Internet Database Specialist,Male,1,1%
1710,Malta,Not working,Female,3,3%
1711,Netherlands,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Male,2,2%
1712,Netherlands,Automatic Data Processing Planner,Male,3,3%
1713,Netherlands,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Female,1,1%
1714,Netherlands,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Male,2,2%
1715,Netherlands,Business Database Analyst,Female,1,1%
1716,Netherlands,Clinical Data Associate,Male,1,1%
1717,Netherlands,Clinical Data Manager,Male,1,1%
1718,Netherlands,Computer or Data Processing Systems Consultant,Male,2,2%
1719,Netherlands,Data Administrator,Male,3,3%
1720,Netherlands,Data Analysis Assistant,Female,1,1%
1721,Netherlands,Data Analyst,Male,1,1%
1722,Netherlands,Data Center Operator,Male,2,2%
1723,Netherlands,Data Collection Technician,Male,1,1%
1724,Netherlands,Data Collector,Male,1,1%
1725,Netherlands,Data Communications Analyst,Male,1,1%
1726,Netherlands,Data Communications Software Consultant,Male,1,1%
1727,Netherlands,Data Compiler,Male,1,1%
1728,Netherlands,Data Control Assistant,Female,1,1%
1729,Netherlands,Data Control Assistant,Male,1,1%
1730,Netherlands,Data Control Clerk Supervisor,Male,2,2%
1731,Netherlands,Data Coordinator,Female,1,1%
1732,Netherlands,Data Entry Associate,Male,1,1%
1733,Netherlands,Data Entry Supervisor,Female,1,1%
1734,Netherlands,Data Examination Clerk,Male,1,1%
1735,Netherlands,Data Management Associate,Male,4,4%
1736,Netherlands,Data Management Information Technology Specialist,Female,1,1%
1737,Netherlands,Data Management Information Technology Specialist,Male,1,1%
1738,Netherlands,Data Manager,Female,1,1%
1739,Netherlands,Data Miner,Male,2,2%
1740,Netherlands,Data Modeling Specialist,Female,2,2%
1741,Netherlands,Data Processing Auditor,Male,1,1%
1742,Netherlands,Data Processing Consultant,Male,2,2%
1743,Netherlands,Data Processing Control Clerk,Male,1,1%
1744,Netherlands,Data Processing Equipment Repairer,Female,2,2%
1745,Netherlands,Data Processing Equipment Repairer,Male,1,1%
1746,Netherlands,Data Processing Manager,Female,2,2%
1747,Netherlands,Data Processing Manager,Male,2,2%
1748,Netherlands,Data Processing Mechanic,Female,1,1%
1749,Netherlands,Data Processing Services Sales Representative,Male,1,1%
1750,Netherlands,Data Processing Systems Analyst,Female,1,1%
1751,Netherlands,Data Processing Systems Analyst,Male,5,5%
1752,Netherlands,Data Sciences Director,Female,1,1%
1753,Netherlands,Data Scientist,Female,1,1%
1754,Netherlands,Data Scientist,Male,2,2%
1755,Netherlands,Data Security Administrator,Male,2,2%
1756,Netherlands,Data Security Analyst,Male,4,4%
1757,Netherlands,Data Systems Manager,Male,1,1%
1758,Netherlands,Data Technician,Male,1,1%
1759,Netherlands,Data Warehouse Analyst,Female,1,1%
1760,Netherlands,Data Warehouse Analyst,Male,2,2%
1761,Netherlands,Data Warehouse Specialist,Male,2,2%
1762,Netherlands,Data Warehousing Engineer,Female,2,2%
1763,Netherlands,Data Warehousing Engineer,Male,3,3%
1764,Netherlands,Data Warehousing Manager,Male,2,2%
1765,Netherlands,Database Administration Associate,Female,1,1%
1766,Netherlands,Database Administration Associate,Male,2,2%
1767,Netherlands,Database Administration Manager,Male,1,1%
1768,Netherlands,Database Administration Project Manager,Male,1,1%
1769,Netherlands,Database Analyst,Female,1,1%
1770,Netherlands,Database Architect,Female,1,1%
1771,Netherlands,Database Consultant,Female,1,1%
1772,Netherlands,Database Consultant,Male,2,2%
1773,Netherlands,Database Coordinator,Male,4,4%
1774,Netherlands,Database Design Analyst,Male,1,1%
1775,Netherlands,Database Designer,Female,1,1%
1776,Netherlands,Database Designer,Male,2,2%
1777,Netherlands,Database Development and Administration Project Manager,Female,1,1%
1778,Netherlands,Database Management System Specialist (DBMS Specialist),Male,2,2%
1779,Netherlands,Database Manager,Male,2,2%
1780,Netherlands,Database Marketing Analyst,Female,3,3%
1781,Netherlands,Database Marketing Analyst,Male,2,2%
1782,Netherlands,Database Modeler,Female,3,3%
1783,Netherlands,Database Security Administrator,Male,1,1%
1784,Netherlands,Database Security Expert,Male,2,2%
1785,Netherlands,Database Software Technician,Male,3,3%
1786,Netherlands,Database Specialist,Female,1,1%
1787,Netherlands,Database Specialist,Male,1,1%
1788,Netherlands,Database Tester,Female,1,1%
1789,Netherlands,Database Tester,Male,1,1%
1790,Netherlands,Director of Data Operations,Female,3,3%
1791,Netherlands,Electronic Data Processing Auditor (EDP Auditor),Female,1,1%
1792,Netherlands,Electronic Data Processing Auditor (EDP Auditor),Male,4,4%
1793,Netherlands,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Female,4,4%
1794,Netherlands,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Male,2,2%
1795,Netherlands,Field Artillery Automated Tactical Data System Specialist,Male,2,2%
1796,Netherlands,GPS Field Data Collector (Global Positioning System Field Data Collector),Male,1,1%
1797,Netherlands,Geographic Information Systems Data Administrator (GIS Data Administrator),Female,1,1%
1798,Netherlands,Geographic Information Systems Data Manager (GIS Data Manager),Female,1,1%
1799,Netherlands,Geographic Information Systems Data Specialist (GIS Data Specialist),Female,1,1%
1800,Netherlands,Geographic Information Systems Database Administrator (GIS Database Administrator),Male,2,2%
1801,Netherlands,Internet Database Specialist,Female,1,1%
1802,Netherlands,Internet Database Specialist,Male,2,2%
1803,Netherlands,LiDAR Data Analyst,Female,1,1%
1804,Netherlands,Micro Computer Data Processor,Female,1,1%
1805,Netherlands,Not working,Female,117,121%
1806,Netherlands,Not working,Male,50,51%
1807,Netherlands,Oracle Database Administrator (Oracle DBA),Female,1,1%
1808,Netherlands,Oracle Database Administrator (Oracle DBA),Male,2,2%
1809,Netherlands,Reference Data Expert,Male,1,1%
1810,Netherlands,SCADA Operator (Supervisory Control and Data Acquisition Operator),Female,1,1%
1811,Netherlands,SCADA Technician (Supervisory Control and Data Acquisition Technician),Female,1,1%
1812,Netherlands,SQL Database Administrator,Female,1,1%
1813,Netherlands,Survey Data Technician,Male,1,1%
1814,Netherlands,Weight in Motion Field Data Collection Technician,Female,1,1%
1815,Poland,Analytical Data Miner,Female,2,2%
1816,Poland,Analytical Data Miner,Male,1,1%
1817,Poland,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Female,5,5%
1818,Poland,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Male,9,9%
1819,Poland,Automatic Data Processing Planner,Female,4,4%
1820,Poland,Automatic Data Processing Planner,Male,2,2%
1821,Poland,Automatic Data Processing Planner (ADP Planner),Female,3,3%
1822,Poland,Automatic Data Processing Planner (ADP Planner),Male,3,3%
1823,Poland,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Female,2,2%
1824,Poland,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Male,7,7%
1825,Poland,Clinical Data Abstractor,Female,1,1%
1826,Poland,Clinical Data Abstractor,Male,1,1%
1827,Poland,Clinical Data Analyst,Female,2,2%
1828,Poland,Clinical Data Analyst,Male,1,1%
1829,Poland,Clinical Data Associate,Male,1,1%
1830,Poland,Clinical Data Coordinator,Male,1,1%
1831,Poland,Clinical Data Management Associate Director,Female,1,1%
1832,Poland,Clinical Data Management Manager (CDM Manager),Female,1,1%
1833,Poland,Clinical Data Management Manager (CDM Manager),Male,1,1%
1834,Poland,Clinical Data Specialist,Male,1,1%
1835,Poland,Computer or Data Processing Systems Consultant,Female,2,2%
1836,Poland,Computer or Data Processing Systems Consultant,Male,4,4%
1837,Poland,Customer Data Technician,Female,1,1%
1838,Poland,Customer Data Technician,Male,1,1%
1839,Poland,Data Acquisition Technician,Female,2,2%
1840,Poland,Data Administrator,Female,2,2%
1841,Poland,Data Administrator,Male,5,5%
1842,Poland,Data Architect,Female,4,4%
1843,Poland,Data Architect,Male,6,6%
1844,Poland,Data Base Design Analyst,Female,3,3%
1845,Poland,Data Capture Clerk,Male,2,2%
1846,Poland,Data Capture Specialist,Female,2,2%
1847,Poland,Data Capture Specialist,Male,1,1%
1848,Poland,Data Center Operator,Male,1,1%
1849,Poland,Data Coder Operator,Female,1,1%
1850,Poland,Data Collection Technician,Female,2,2%
1851,Poland,Data Collection Technician,Male,1,1%
1852,Poland,Data Collector,Female,1,1%
1853,Poland,Data Communications Analyst,Female,5,5%
1854,Poland,Data Communications Analyst,Male,8,8%
1855,Poland,Data Communications Software Consultant,Female,3,3%
1856,Poland,Data Communications Software Consultant,Male,3,3%
1857,Poland,Data Communications Technician,Female,1,1%
1858,Poland,Data Communications Technician,Male,1,1%
1859,Poland,Data Compiler,Male,2,2%
1860,Poland,Data Control Assistant,Male,1,1%
1861,Poland,Data Coordinator,Female,6,6%
1862,Poland,Data Coordinator,Male,2,2%
1863,Poland,Data Entry Associate,Female,1,1%
1864,Poland,Data Entry Operator,Male,1,1%
1865,Poland,Data Entry Representative,Male,1,1%
1866,Poland,Data Entry Specialist,Female,1,1%
1867,Poland,Data Entry Supervisor,Female,1,1%
1868,Poland,Data Entry Technician,Male,2,2%
1869,Poland,Data Examination Clerk,Male,1,1%
1870,Poland,Data Input Clerk,Male,1,1%
1871,Poland,Data Management Associate,Female,1,1%
1872,Poland,Data Management Associate,Male,4,4%
1873,Poland,Data Management Information Technology Specialist,Female,3,3%
1874,Poland,Data Management Information Technology Specialist,Male,4,4%
1875,Poland,Data Management Manager,Male,1,1%
1876,Poland,Data Miner,Female,2,2%
1877,Poland,Data Miner,Male,5,5%
1878,Poland,Data Modeling Specialist,Female,3,3%
1879,Poland,Data Modeling Specialist,Male,2,2%
1880,Poland,Data Officer,Female,2,2%
1881,Poland,Data Officer,Male,5,5%
1882,Poland,Data Operations Director,Female,2,2%
1883,Poland,Data Operations Director,Male,2,2%
1884,Poland,Data Processing Auditor,Female,4,4%
1885,Poland,Data Processing Auditor,Male,3,3%
1886,Poland,Data Processing Clerk,Female,1,1%
1887,Poland,Data Processing Consultant,Female,3,3%
1888,Poland,Data Processing Consultant,Male,2,2%
1889,Poland,Data Processing Control Clerk,Female,1,1%
1890,Poland,Data Processing Equipment Repairer,Female,1,1%
1891,Poland,Data Processing Manager,Female,3,3%
1892,Poland,Data Processing Manager,Male,4,4%
1893,Poland,Data Processing Supervisor,Male,1,1%
1894,Poland,Data Processing Systems Analyst,Female,1,1%
1895,Poland,Data Processing Systems Analyst,Male,4,4%
1896,Poland,Data Processing Systems Project Planner,Female,1,1%
1897,Poland,Data Processing Systems Project Planner,Male,2,2%
1898,Poland,Data Recovery Planner,Male,1,1%
1899,Poland,Data Reduction Technician,Male,1,1%
1900,Poland,Data Reviewer,Male,1,1%
1901,Poland,Data Sciences Director,Female,1,1%
1902,Poland,Data Sciences Director,Male,1,1%
1903,Poland,Data Scientist,Female,1,1%
1904,Poland,Data Scientist,Male,1,1%
1905,Poland,Data Security Administrator,Female,3,3%
1906,Poland,Data Security Administrator,Male,5,5%
1907,Poland,Data Security Analyst,Female,1,1%
1908,Poland,Data Security Analyst,Male,8,8%
1909,Poland,Data Specialist,Female,1,1%
1910,Poland,Data Specialist,Male,1,1%
1911,Poland,Data Storage Specialist,Female,5,5%
1912,Poland,Data Storage Specialist,Male,8,8%
1913,Poland,Data Systems Manager,Female,3,3%
1914,Poland,Data Systems Manager,Male,3,3%
1915,Poland,Data Technician,Female,1,1%
1916,Poland,Data Transcriber,Female,1,1%
1917,Poland,Data Typist,Female,1,1%
1918,Poland,Data Warehouse Analyst,Female,3,3%
1919,Poland,Data Warehouse Analyst,Male,5,5%
1920,Poland,Data Warehouse Architect,Female,1,1%
1921,Poland,Data Warehouse Architect,Male,3,3%
1922,Poland,Data Warehouse Developer,Female,3,3%
1923,Poland,Data Warehouse Developer,Male,8,8%
1924,Poland,Data Warehouse Specialist,Female,7,7%
1925,Poland,Data Warehouse Specialist,Male,2,2%
1926,Poland,Data Warehousing Engineer,Male,3,3%
1927,Poland,Data Warehousing Manager,Female,1,1%
1928,Poland,Data Warehousing Manager,Male,4,4%
1929,Poland,Data Warehousing Specialist,Female,2,2%
1930,Poland,Data Warehousing Specialist,Male,3,3%
1931,Poland,Database Administration Associate,Male,4,4%
1932,Poland,Database Administration Manager,Female,1,1%
1933,Poland,Database Administration Manager,Male,5,5%
1934,Poland,Database Administration Project Manager,Female,1,1%
1935,Poland,Database Administrator (DBA),Female,1,1%
1936,Poland,Database Administrator (DBA),Male,1,1%
1937,Poland,Database Analyst,Female,1,1%
1938,Poland,Database Analyst,Male,1,1%
1939,Poland,Database Architect,Female,1,1%
1940,Poland,Database Architect,Male,3,3%
1941,Poland,Database Consultant,Female,2,2%
1942,Poland,Database Consultant,Male,4,4%
1943,Poland,Database Coordinator,Female,3,3%
1944,Poland,Database Coordinator,Male,3,3%
1945,Poland,Database Design Analyst,Female,6,6%
1946,Poland,Database Design Analyst,Male,4,4%
1947,Poland,Database Designer,Female,1,1%
1948,Poland,Database Designer,Male,4,4%
1949,Poland,Database Developer,Male,2,2%
1950,Poland,Database Development and Administration Project Manager,Female,5,5%
1951,Poland,Database Development and Administration Project Manager,Male,7,7%
1952,Poland,Database Engineer,Female,2,2%
1953,Poland,Database Engineer,Male,3,3%
1954,Poland,Database Management System Specialist (DBMS Specialist),Female,1,1%
1955,Poland,Database Management System Specialist (DBMS Specialist),Male,5,5%
1956,Poland,Database Manager,Female,4,4%
1957,Poland,Database Manager,Male,2,2%
1958,Poland,Database Marketing Analyst,Female,1,1%
1959,Poland,Database Marketing Analyst,Male,4,4%
1960,Poland,Database Modeler,Female,1,1%
1961,Poland,Database Modeler,Male,3,3%
1962,Poland,Database Programmer,Female,1,1%
1963,Poland,Database Programmer,Male,1,1%
1964,Poland,Database Security Administrator,Female,4,4%
1965,Poland,Database Security Administrator,Male,7,7%
1966,Poland,Database Security Expert,Female,5,5%
1967,Poland,Database Security Expert,Male,4,4%
1968,Poland,Database Software Technician,Female,3,3%
1969,Poland,Database Software Technician,Male,4,4%
1970,Poland,Database Specialist,Female,1,1%
1971,Poland,Database Specialist,Male,4,4%
1972,Poland,Database Technician,Male,1,1%
1973,Poland,Database Tester,Female,4,4%
1974,Poland,Database Tester,Male,2,2%
1975,Poland,Databases Computer Consultant,Female,1,1%
1976,Poland,Databases Computer Consultant,Male,3,3%
1977,Poland,Databases Software Consultant,Female,2,2%
1978,Poland,Databases Software Consultant,Male,3,3%
1979,Poland,Datastage Developer,Female,1,1%
1980,Poland,Datastage Developer,Male,1,1%
1981,Poland,Director of Data Operations,Female,6,6%
1982,Poland,Director of Data Operations,Male,5,5%
1983,Poland,Electronic Data Interchange System Developer (EDI System Developer),Female,1,1%
1984,Poland,Electronic Data Interchange System Developer (EDI System Developer),Male,4,4%
1985,Poland,Electronic Data Processing Auditor (EDP Auditor),Female,3,3%
1986,Poland,Electronic Data Processing Auditor (EDP Auditor),Male,3,3%
1987,Poland,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Female,1,1%
1988,Poland,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Male,1,1%
1989,Poland,Field Artillery Automated Tactical Data System Specialist,Female,2,2%
1990,Poland,Field Traffic Data Technician,Male,1,1%
1991,Poland,Flight Data Technician,Male,3,3%
1992,Poland,Flight Test Data Acquisition Technician,Female,1,1%
1993,Poland,Flight Test Data Acquisition Technician,Male,1,1%
1994,Poland,Geographic Information Systems Data Administrator (GIS Data Administrator),Female,3,3%
1995,Poland,Geographic Information Systems Data Administrator (GIS Data Administrator),Male,2,2%
1996,Poland,Geographic Information Systems Data Manager (GIS Data Manager),Female,3,3%
1997,Poland,Geographic Information Systems Data Manager (GIS Data Manager),Male,3,3%
1998,Poland,Geographic Information Systems Data Specialist (GIS Data Specialist),Female,5,5%
1999,Poland,Geographic Information Systems Data Specialist (GIS Data Specialist),Male,7,7%
2000,Poland,Geographic Information Systems Database Administrator (GIS Database Administrator),Female,10,10%
2001,Poland,Geographic Information Systems Database Administrator (GIS Database Administrator),Male,2,2%
2002,Poland,Head of Information Systems and Data Processing,Female,1,1%
2003,Poland,Head of Information Systems and Data Processing,Male,1,1%
2004,Poland,Internet Database Specialist,Female,1,1%
2005,Poland,Internet Database Specialist,Male,1,1%
2006,Poland,LiDAR Data Analyst,Female,1,1%
2007,Poland,LiDAR Data Analyst,Male,2,2%
2008,Poland,Log Data Technician,Male,1,1%
2009,Poland,Marketing Database Analyst,Male,2,2%
2010,Poland,Medical Data Analyst,Female,1,1%
2011,Poland,Naval Tactical Data System--Combat Information Center Officer,Female,1,1%
2012,Poland,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",Female,1,1%
2013,Poland,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",Male,1,1%
2014,Poland,"Naval Tactical Data System--Combat Information Center Watch Officer, General",Female,2,2%
2015,Poland,"Naval Tactical Data System--Combat Information Center Watch Officer, General",Male,1,1%
2016,Poland,Not working,Female,173,179%
2017,Poland,Not working,Male,151,156%
2018,Poland,Oracle Database Administrator (Oracle DBA),Female,2,2%
2019,Poland,Oracle Database Administrator (Oracle DBA),Male,5,5%
2020,Poland,Reference Data Expert,Male,1,1%
2021,Poland,SCADA Operator (Supervisory Control and Data Acquisition Operator),Male,1,1%
2022,Poland,SQL Database Administrator,Female,4,4%
2023,Poland,SQL Database Administrator,Male,6,6%
2024,Poland,Scientific Database Curator,Male,1,1%
2025,Poland,Survey Data Technician,Male,1,1%
2026,Poland,Voice and Data Technician,Female,1,1%
2027,Poland,Weight in Motion Field Data Collection Technician,Female,1,1%
2028,Portugal,Analytical Data Miner,Female,1,1%
2029,Portugal,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Female,2,2%
2030,Portugal,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Male,1,1%
2031,Portugal,Automatic Data Processing Planner,Female,1,1%
2032,Portugal,Automatic Data Processing Planner (ADP Planner),Female,1,1%
2033,Portugal,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Female,5,5%
2034,Portugal,Clinical Data Coordinator,Female,1,1%
2035,Portugal,Clinical Data Management Associate Director,Male,1,1%
2036,Portugal,Clinical Data Manager,Male,1,1%
2037,Portugal,Clinical Data Specialist,Male,1,1%
2038,Portugal,Computer or Data Processing Systems Consultant,Female,3,3%
2039,Portugal,Data Administrator,Male,5,5%
2040,Portugal,Data Architect,Female,1,1%
2041,Portugal,Data Architect,Male,1,1%
2042,Portugal,Data Base Design Analyst,Male,2,2%
2043,Portugal,Data Capture Clerk,Male,2,2%
2044,Portugal,Data Center Operator,Female,1,1%
2045,Portugal,Data Collector,Male,1,1%
2046,Portugal,Data Communications Analyst,Female,1,1%
2047,Portugal,Data Communications Analyst,Male,1,1%
2048,Portugal,Data Communications Software Consultant,Female,3,3%
2049,Portugal,Data Communications Software Consultant,Male,2,2%
2050,Portugal,Data Communications Technician,Male,1,1%
2051,Portugal,Data Conversion Operator,Female,1,1%
2052,Portugal,Data Coordinator,Female,3,3%
2053,Portugal,Data Coordinator,Male,3,3%
2054,Portugal,Data Entry Machine Operator,Female,1,1%
2055,Portugal,Data Management Associate,Female,1,1%
2056,Portugal,Data Management Associate,Male,2,2%
2057,Portugal,Data Management Information Technology Specialist,Male,1,1%
2058,Portugal,Data Management Manager,Female,1,1%
2059,Portugal,Data Manager,Male,1,1%
2060,Portugal,Data Miner,Female,1,1%
2061,Portugal,Data Modeling Specialist,Female,1,1%
2062,Portugal,Data Officer,Female,2,2%
2063,Portugal,Data Officer,Male,1,1%
2064,Portugal,Data Processing Clerk,Female,1,1%
2065,Portugal,Data Processing Consultant,Female,1,1%
2066,Portugal,Data Processing Consultant,Male,4,4%
2067,Portugal,Data Processing Control Clerk,Female,1,1%
2068,Portugal,Data Processing Equipment Repairer,Female,1,1%
2069,Portugal,Data Processing Manager,Female,2,2%
2070,Portugal,Data Processing Manager,Male,2,2%
2071,Portugal,Data Processing Services Sales Representative,Female,1,1%
2072,Portugal,Data Processing Systems Project Planner,Female,1,1%
2073,Portugal,Data Processing Systems Project Planner,Male,1,1%
2074,Portugal,Data Processor,Male,1,1%
2075,Portugal,Data Recovery Planner,Female,1,1%
2076,Portugal,Data Recovery Planner,Male,2,2%
2077,Portugal,Data Reduction Technician,Female,1,1%
2078,Portugal,Data Scientist,Female,2,2%
2079,Portugal,Data Scientist,Male,2,2%
2080,Portugal,Data Security Analyst,Male,4,4%
2081,Portugal,Data Storage Specialist,Female,2,2%
2082,Portugal,Data Warehouse Analyst,Female,1,1%
2083,Portugal,Data Warehouse Analyst,Male,1,1%
2084,Portugal,Data Warehouse Architect,Female,1,1%
